text,keyword,language
"having read the books and seen the 1982 anthony andrews/jane<br /><br />seymour version, i have to say that this is not good at all.<br /><br />according to the books, percy is supposed to be a seemingly<br /><br />foppish aristocrat when he's being percy, and witty and clever<br /><br />when he's being the pimpernel, but here he just looks bored as<br /><br />percy and mean as the pimpernel. marguerite is supposed to be<br /><br />the most beautiful woman in europe, not a tired and frumpy-looking matron (she looks middle-aged, probably due to<br /><br />bad make-up). richard e. grant has done much better things, and<br /><br />elizabeth mcgovern's acting is uninspired and flat. the wit and<br /><br />dash of the books and the andrews/seymour film is here replaced<br /><br />by brawn and flashy editing that just don't make the cut. <br /><br /> i might add that to a person who hasn't seen any previous version<br /><br />or read the book, it would probably look ok.",Movie,English
"""fool for love"" is one of the several now forgotten films robert altman directed throughout the 1980s. this one, a screen adaptation of a sam shepard play that features shepard in the lead role, just simply isn't very good. altman made many not-very-good films over the course of his fascinating career, and many times the fault was his. but here i think the fault lies with shepard for writing such a flimsy play. altman's direction is assured, the performances are o.k. given what the actors have to work with, but this inconsequential screenplay goes nowhere, and takes its time getting there.<br /><br />shepard is eddie, a stuntman who has a love/hate relationship with may (kim basinger). the two fight endlessly over the course of an evening spent in some dusty motel in the middle of nowhere, while a mysterious man (harry dean stanton) who may be either a figurative or literal father to both eddie and may quietly observes. randy quaid rounds out the four-person cast as a gentleman caller.<br /><br />the only dramatic hook in the entire plot is the suggestion that eddie's and may's relationship is incestuous. however, this hook feels more like a gimmick than anything. the screenplay doesn't explore their relationship in any detail, and it doesn't use their relationship to explore any more universal themes. shepard and basigner create eccentric, mannered characters who grow irritating within the first five minutes; stanton and quaid have little to do but provide reaction shots. <br /><br />the last half hour or so of the film is especially bad, when eddie's and may's back stories begin to play out in flashback over monotone, somnolent voice over.<br /><br />chalk this up to another of altman's experiments gone awry.<br /><br />grade: c-",Movie,English
"a very sensitive topic--15 y/o girl abandoned by mother as a baby and who goes to visit her, continues to be ignored, is raped by her mom's boyfriend, becomes pregnant. there was not enough depth displayed of this situation. too much of time is taken up on the chase with the truckers transporting the baby. (interesting, this baby with asthma--you never see him cry-- except once--, be fed, have is diaper changed during the whole truck transport ordeal.) i would have liked to have seen more of the interrelationships, more focus on the fact that this girl was a minor--this should have stood up in court immediately.<br /><br />and this was a true story! it deserved a better telling than that!!<br /><br />if it weren't for the subject matter, i would have given this closer to a 0 rating. i rented this from the library. only later i found out it was a made for tv movie. <br /><br />oh well",Movie,English
"despite what a lot of other people thought about the first movie, i really liked it. this one however. how to sum it up in one word?: this movie is (and here comes the word): crap!<br /><br />but let's look at it part by part: here is the plot: finally the old queen has been removed from her castle, but her successor: snow white has problems of another sort: the court-jester, father of her son, has gone astray, as the super, spliss, goes to the extreme, to battle his gray hair and sells the royal offspring for some blond and full hair. in her desperation snow white seeks the help of bubi (otto walkees),who must first find his other six dwarf companions and then try to find the royal offspring or at least try to find the name of rumpelstiltskin.<br /><br />the whole plot seems to have been written on a weekend, where the writers were very drunk but were just under pressure from the studio to write the screenplay. <br /><br />yes, there are some good jokes. even for fans of the first part, or for fans of any of the other actors, it's really not worth buying the the dvd. believe me. <br /><br />the only thing, that at least kind of saves the movie from complete oblivion, are the performances of some of the actors. that's why i gave the move 3/10. sadly, the script is so bad that none of the actors or all of them combined can make up for the bad story.<br /><br />for example, at one point, they even cross over in our reality, and sadly.. they don't do anything funny while being here. <br /><br />still, a lot of great actors in this movie: otto waalkes, ralf schmitz, martin schneider, nina hagen, cosma shiva hagen, (especially funny): rüdiger hoffmann as the mirror, helge schneider and many more but sadly all these comedians aren't able to bring this really bad script to life. <br /><br />maybe it is a treat for some hardcore fans but for regular movie goers or by now dvd renters or buyers it's not worth the money. <br /><br />i even regret renting the movie.",Movie,English
"this movie is sort of similar to ""better off dead"" as it has some of the same stars. this one though isn't quite as good. granted it is rather funny and enjoyable, there is something about ""better...that i like, well better. this one has these guys going to nantucket to spend there summer vacation. while there they meet this girl who's trying to save here house from this guy who wants to turn it into a lobster restaurant. this guy really doesn't seem to like lobsters, cause in one scene he sticks it into boiling water and puts in a stethoscope so he can hear it scream. the main character is torn between this girl and the girl of the son of the guy who wants to make the restaurant. somehow or another this leads to a big boat race showdown, kind of like in ""summer rental"" though it works a bit better here and fits into the plot a little better. though what is the deal with boat races at this time? was there some weird fascination with them? for the most part this movie delivers laughs at a good clip, but ""better off dead"" was still better cause it was the first and the jokes worked better.",Movie,English
"i walked into the movie theater, with no expectations for the film i was about to witness, ""everything is illuminated"". i walked out with a joy i have barely come to feel with american films. the directorial debut of actor, leiv schreiber, the film follows a man on his journey through the past, accompanied by an eccentric group including a brake-dancing barely english-speaking punk from the eukraine, his grandfather who believes he is blind, and their crazy dog. the first half of the film is funny and smart with an extremely european flavor in the usage of small but wonderful characters, while the second half of the film descends into a somber story of discovery and the holocaust. this little movie brings out so many emotions, and so many colors, with such a wonderful conclusion and is more than just a story of illumination, but also of relationships and connections. the acting is incredibly powerful, the story mysterious and interesting, and the artistic appeal of the cinematography, to die for. with some brilliant and absolutely touching scenes ""everything is illuminated"" managed to capture my heart.",Movie,English
"buster keaton was arguably at his most enjoyable when he did short 20 minute films, and they don't come more rib-ticklingly funny than this gem. the dead pan comic gets involved in a photographic mix-up with a wanted felon. this leads to his elaborate evasion of several street cops and fellow passengers who recognise the his face from the ""wanted"" signs. the goat is choc-a-bloc with brilliant site gags, from the opening scene at the bread queue, right up to the wonderful elevator chase at the end. a keaton film never feels as though its silence is lacking, as sound is never something you needed with him. his movies explain themselves through the wonderful (yet incredibly dangerous) things he did to himself. it isn't hard to see just how influential he really was - the man is every bit as thoroughly amazing today as he was in 1921.",Movie,English
"a beautiful woman, a backwoods, inbred monster man, a super sweet monster truck, a road kill zombie brother and 2 friends...one anal retentive, overly sensitive nerd and the other a foul mouthed, adolescent slob. throw them all together with a dash of jeepers creepers, texas chainsaw massacre and road trip and you've got monster man. a hilarious horror/comedy outing that never sets out to ""say something"". it's a simple, straight forward laugh fest. unpretentious and well made, this horror/comedy is at its heart, a buddy flick. this film offered some hilarious and sickening set pieces. i highly recommend this to fright fans looking to be entertained.",Movie,English
"ok, even if you can't stand liza- this movie is truly hilarious! the scenes with john gielgud make up for liza. one of the true romantic comedy classics from the 20th century. dudley moore makes being drunk and irresponsible look cute and amusing and it is damn fun to watch! the one-liners are the best.",Movie,English
"this was on at 2 or so in the morning one saturday a few years ago, for various reasons i don't remember the entire story but what remains are the two standout performances from the central characters. dom has had a unfortunate lot, manipulated & literally working a rubbish job, eugene torn between personal aspirations and duty towards his sibling. tom hulce' dom doesn't plead for sympathy - it comes naturally. ray liotta is a universe away from henry hill, displaying a soft centre in what must feel a thankless position.<br /><br />in many ways this deals with the dilemma many young carer's face - the past or the future. as it turns out, with some work the two can happily co-exist. thoughtfully handled & sensitively played dominick & eugene is difficult not to warm to.",Movie,English
"i loved this movie! i'm shocked and disappointed that it never made it to the theaters. every story was better than the last..much better than the much hyped ""scream"" series and ""i know what you did last summer""and way better than the terrible ""urban legend"". i'd recommend this film to every horror fan.",Movie,English
"this movie was horrible and the only reason it was even made was because the story appealed to the far-left. i consider my self a moderate, so i was able to see this film as the pile of garbage it was. while i'm not a bush fan, your dislike for gw is not enough of a reason to see this movie.<br /><br />to start, the movie was shot on such low-grade film that it comes off as cheap, rather then artsy. additionally, the characters are seriously lacking in depth. chris cooper's character was a poor parody of george bush; better suited for saturday night live then a dramatic film. the rest of the characters are walking clichés and are poor facsimiles of other characters from much better movies.<br /><br />avoid this movie at all costs!",Movie,English
"slow, incomprehensible, boring. three enthusiastic words that describe the movie of the book. this is surely a case where the movie should never have been made at the expense of the book. the best part of the movie was the scenery, excellent. the worst part was the slow moving interactions of the actors which combined with endless meaningful glances. the editing is abrupt and patchy. however, despite this, the actors worked very hard at least trying to be a little believable with a terrible script. it was startling that although set in peru there was hardly a person of peruvian descent wandering about the set - even in the flashback scenes depicting peru in the 17th century. if you have any sense of history, try to avoid this movie.",Movie,English
"kubrick again puts on display his stunning ability to craft a perfect ambiance for a film. mainly through cinematography, but also using an ingenious score, he creates a chilling and ominous tone that resides over the entire film and thoroughly gets my spine tingling from the start. it really is this flawless ambiance that makes the shining the masterpiece that it is, in my eyes. of course it doesn't hurt that jack nicholson gives one of the greatest performances i've ever seen. a frighteningly authentic portrayal of a mind gone mad. duvall and lloyd are artificial, to be nice, but it's easy to look past those two when the rest of the film is so brilliant. plus it features the actor with the greatest name of all time (scatman crothers).",Movie,English
"ok, i wanted to see this because it had a few good reviews, but this movie was awful... just plain awful. the characters were 1 dimensional and nothing the actors could do could ever breathe any life into them. the story was abysmal... the wind stopped becoming a plot device halfway through... it just completely becomes forgotten. the visuals while were cool were sooooo drawn out... 5 minutes of a guy crawling on the ground, 3 minutes of a girl putting on her makeup. i don't know what this guy is trying to pull off... it's like he had no plot no dialog and the movie needed to run just so long so lets not edit scenes at all... foreign films are great for creating a story without using a lot of dialog, this movie makes me think that there is no way american cinema can ever do this. i want to give up watching movies altogether... bad bad movie!",Movie,English
"i suppose the ultimate curse of attending the toronto film festival is your release date time table get messed up. quite frankly, i'm just happy fido got picked up for us distribution. in any case...<br /><br />ever seen shaun of the dead? good. how about lassie? able to reconcile the two? well, if you can your name might be andrew currie, canadian helmer of the first ever family themed zombie comedy, or zomedy. (seriously, that's what the press book in toronto called it.) though not as violent, dry, or british as shaun of the dead, fido remains true to its roots: a devotion to old 50s black and white television including both lassie and the infamous sci-fi pulp that was being pumped out during the period.<br /><br />fido's talented headliners (carrie anne moss, billy connelly, dylan baker, and tim blake nelson) stand as a testament to the brilliance of the script. the film explores all the implications of its premise: a world where zombies have been converted to servants because of the sheer number of them due to a strange accident. what would you use your new undead servant for? a butler? manual labor? a pet? unspeakable acts? fido tackles all these possibilities in a sweet and surprisingly classy way, with much thanks to the work of connelly (as one of said zombies) and young tv actor k'sun ray, who seems at times to be a better young elijah wood than the young elijah wood was.<br /><br />if you're expecting another shaun of the dead, don't waste your time. there's not nearly enough gore and pokes at the genre to satisfy you and you'll just leave the theater bitter and depressed. but if you're willing to take a look at what happens to shaun of the dead when it jumps across the lake, you're in for a treat. think of fido as the sensitive, more often beaten up little brother to shaun of the dead's rebellious loser, and you're starting to get the drift. if you like (or at least tolerate) zombies, small children, and loads of deadpan satire, fido's the film for you. if that's not the case....well, you know the drill. just hit 'em square between the eyes.",Movie,English
"new rule. nobody is allowed to make any more zombie movies unless they actually come up with an original idea.<br /><br />sadly, this movie doesn't. they have the premise that bounty hunters go out and kill zombies and prove it by cutting off their fingers. well, problems with that. most people have ten fingers, why not just collect ten bounties for one zombie? why not just kill a regular person and pass that off as a zombie finger? <br /><br />not to mention the utter silliness of hunting zombies with a bolt action rifle.<br /><br />i sometimes think films like this are resume fillers for makeup and fx guys. ""hey, this is what i did with ten dollars and some recylced bottles deposit. imagine what i could do if you gave me a budget!"" do you think anyone goes to drama school or cinema school to star in a zombie movie? ""i went to the school of the arts. check me out as the ""tunnel zombie"" in ""quick and the undead""."" his mother must be so proud.<br /><br />these had to be the wimpiest zombies ever, as a whole crowed of them apparently couldn't push down a wooden door or even break a glass window. no, they had to wait for the bounty hunter to open the door for them...",Movie,English
"witchcraft/witchery/la casa 4/ and whatever else you wish to call it. how about..crud.<br /><br />a gathering of people at a massachusetts island resort are besieged by the black magic powers of an evil witch killing each individual using cruel, torturous methods. photographer gary(david hasselhoff)is taking pictures for linda(catherine hickland whose voice and demeanor resemble ee-yor of the winnie the poo cartoon), a virgin studying witchcraft, on the island resort without permission. rose brooks(annie ross, portraying an incredibly rude bitch)is interested in perhaps purchasing the resort and, along with husband freddie(robert champagne, who is always ogling other women much younger than him), pregnant daughter jane(linda blair)and grandson tommy(michael manchester, who just looks bored throughout, probably wanting to watch sesame street instead of starring in this rubbish), go by boat to the resort being treated to a look at the property by realtor tony giordano's son jerry(rick farnsworth), obviously a pup in the business getting his feet wet. along with these folks is architect leslie(leslie cumming, whose character is a nympho)who might help rose re-design the resort. the boat's captain is killed by the lady in black(hildegard knef, wearing her make-up and lip-stick extra thick)and a storm is brewing. the boat drives off by itself(..guided by the invisible power of the lady in black, i guess)with everyone stuck in the decrepit resort, which is in dire need of repairs. most of the victims, before meeting their grisly fates are carried through a type of red wormhole whose vortex leads to another dimension(..perhaps a type of hell or something)where they are tortured by these fiends dressed in raggedy clothes with a crummy visage. one victim has her mouth sown before being hung upside down in a chimney, roasted as the others light the fireplace. one poor soul is tortured by harsh twistings of rope wrapped tightly around her flesh before being found hanging from the snout of a swordfish penetrating through her neck. one fellow is slowly suffocating as his veins bulge(..and bleed) and neck's blood vessels burst squirting in hasselhoff's face! one fellow is crucified with nails hammered into his hands before being hung upside down over an open flame. blair's pregnant victim becomes possessed with her hair standing on end speaking in another woman's voice. one is raped by this demonic man with a ""diseased"" mouth as the hellish hobos stand nearby gleefully cheering. the film, despite it's excesses, is mostly dull fodder for those who really wish to see the lowest point in the careers of hasselhoff and blair, who deserve better than this. almost unbearable at times, building little-to-no suspense. clumsy execution of the death sequences which look cheap and laughable. sure some gore is okay, but most of the film shows victims after they've been run through the ringer. we do get a chance to see pregnant women(..who look exactly like stuntmen in costume with bad wigs) jumping out three story windows. oh, and the lady in black's reflected face often pops up on inanimate objects for characters to see. tommy has a little sesame street recorder which tapes the lady in black's mumbo jumbo chants, obviously used for later. for some reason, the lady in black likes to visit little tommy. he's not at all scared of her, for tommy's just too bored to show any expression on his face, much less fear. need i say more? this one's a real stinker. ugh.",Movie,English
"i think that complete savages is a very good tv show and they should make many more episodes. it is one of my favourites!!!! it is very funny and it is really good acting. i say that you should give them a chance to do more episodes. iknow that they can and they should!!!! they should put complete savages on nickelodeon more than what they do! i'm sure that many people will agree with me!!!!! i like the tv show because it is a very good programme for people our age and it is very funny. i also like complete savages because it isn't always about the same thing and things that happen could be real, unlike other yv programmes. when they advertised it, i didn't like the sound of it, but i watched it for the first time and i loved it. complete savages is an excellent comedy and i miss it being on tv!!!!!!!!!! i can't really compare complete savages with any other tv series because it is different!!!!",Movie,English
"the sequel that no one asked for to the movie no one wanted. there are obviously too many flaws with this movie to name here, so i'll just concentrate on the acting. miles o'keefe would have been better suited to play the spritely asian sidekick thong, mainly because he would then have no dialogue. lisa foster delivers her lines displaying one emotion, dullness. charles borremel brings life to his part by pausing every five words. and finally the flamboyant, john saxon-type guy......no comment is needed.<br /><br />see ""conan the barbarian"" if you need to, but don't waste your time with this low-budget loser.",Movie,English
"the person who wrote the glowing review of this misguided project must be related to the writer/director/star--or is, in fact, the same person as it defies rational thinking that this movie would be appealing to anyone not connected to a very tightly woven inner circle. how about this? you want to make a movie--tell a story; entertain; draw me in with vivid characters. sure, you can do it artfully without bowing to the commercial elements designed for mass appeal. however, do not address elements of artistic expression in a vacuum in which the audience is in a continual struggle to grasp at skimpy narrative threads. if i'm to be moved by a dreamy psychological thread then make the concrete fabric easier to buy.",Movie,English
"i looked forward to watching this film since i loved the david lynch version. in my first attempt at watching it i fell asleep. nothing was happening. the next night i tried to watch the rest, and again it was putting me to sleep! nothing ever happened in this movie that could keep anyone's interest alive. the only time it got a bit more exciting was when i tried it on fast forward! the dvd came with a second disk which contained bonus material. needless to say, i had no hard to go through the torture of watching more of dune (2000). here are the low points: the acting was bad, the plot moved in slow motion, the sets were and looked cheap, the direction was pathetic, and the cgi visual effects childish.<br /><br />if you want to watch dune, save your money or rent the 1984 version.",Movie,English
"this series just gets worse and worse. poorly written and just plain not funny! the premise is excellent, but the writer's inexperience shines through. by trying so hard to offend no one they end up insulting everyone. now into the second season the desperate cast have stopped waving their arms about, and resorted to that patronizing, smug, ""oh, silly you"" style acting that comes with a no laugh script. they roll their eyes and shake their heads at each other as if to say, aren't we zany? isn't this funny? well, no, it's not actually. gum disease is less painful. no wonder, with the exception of corner gas, canadians generally avoid canadian tv. come on cbc you're suppose to be our leading station showcasing the best of canadian talent. pull the plug on this amateurish mess.",Movie,English
"-=contains spoiler from both original and movie versions=-<br /><br />i am a huge fan of notre dame de paris musical,i also read book this summer and i watched movie today,in the beginning i was hopeful to watch a good film especially when i saw 6.3 imdb point.first scenes were good but i actually waited for,theaters scene directly from book,but it was normal but when esmeralda kisses gringoire i felt something is wrong..they don't even kiss in book,even in musical..<br /><br />and there were huge gap why esmeralda being judged by sorcerer,in the book she teaches her goat how to respond numbers of clock or write word ""phoebus"".. wait there were a phoebus weren't there? in this movie he is some soldier junk nothing more,the creators made quasimodo's love to show around and they even canceled frollo's love..but notre dame was frollo. his thoughts his struggles between love of god and love of human in movie we cant find anything like that all we have is,some villain who is really bad and kills people whose clashes with his thoughts..and not mentioning phoebus,not mentioning love of frollo,not mentioning jehan (brother of frollo) not mentioning mother of esmeralda (maybe it is ok,the storyline would have chopped much)they even not mentioned the real story.. (another ps:frollo wasn't a opus dei or some cult member he actually in interest with alchemy he tries to make gold..he was stuck in science and religion)<br /><br />finally don't watch this movie,it is some kind of directors edition to real masterpiece,and if you have watched it before read the book,god have mercy on you..you must read to book immediately..<br /><br />this movie is worse than hunchback of notre dame ii the animated movie,spend your time with watching notre dame de paris musical.. enough said..",Movie,English
"i actually saw this movie in the theater back in it's original release. it was painful to watch peter sellers embarrass himself so badly. the story was incredibly lame and difficult to follow, and the ending was ridiculous. it was just sad to see how the mighty had fallen. i won't say that i'm a huge peter sellers fan, but i did thoroughly enjoy the pink panther series and i felt that he gave a strong performance in being there. but this film should never have been made. from what i've read, he pursued producing this film against the advice of the people around him. fine, but that still doesn't excuse the studio actually releasing the film.",Movie,English
"after the success of part 4, another sequel was a natural move. however they should have stopped it before it began. alice, having survived part 4 finds herself pregnant and it seems freddy is using her unborn child to get at his victims, which of course are alice's friends. strange nightmare movie, very heavy on religious imagery and bad acting. the special effects are good, but the movie itself is not.",Movie,English
"this early version of the tale 'the student of prague' was made in germany in 1913, starring paul wegener (who was also in 'the golem' a few years later). in this film he plays a dual role (technically impressive for a 95 year old film to see them in the same shot) after meeting a mysterious old man who makes a pact with him for gold - the gold he needs to woo a countess he's previously saved from drowning.<br /><br />moving at a fast pace (the film runs just over an hour) and fairly well written and characterised, 'the student of prague' has echoes of the faust legend as well as dr jekyll and mr hyde, starting as it does with a pact with a mysterious figure of potential evil, and developing into good and evil sides of the same person.",Movie,English
"but if you like the muppets i defy you to dislike this one. basically the same plot regurgitated (this time new york, not la) it features a lot of fun cameos and muppet hi-jinx. a lot of the muppets leave the film pretty early on as it centers around kermy and miss piggy. i happened to have enjoyed it greatly. fun to watch with your kids.",Movie,English
"here's another of the 1940's westerns that i watch whenever it comes on tcm or fmc, because although it may be flawed historically, it is extremely entertaining and well acted, plus it's got randolph scott, my favorite actor second only to gary cooper-well, ok, fourth behind coop, charlton heston, and gregory peck. but the film itself, to me anyway, is reasonably historically accurate and as i said before, well acted and ""flows"" very well-i bet i've seen it 50 or 60 times, and enjoy each viewing more than the one before. i have it on tape from tcm but would buy it in a minute if it ever came out on dvd. see it if you haven't- i guarantee you'll like it!",Movie,English
"i was looking through the movie listings in my area on yahoo and seen a movie that had not been advertised. i looked closer and noticed that peter falk and paul reiser were in it. having watched ""mad about you"", once, i was not a fan of paul reiser. however, i am a big fan of peter falk. so the spouse and i took a chance. we were both swept into this story. the beautiful scenery, the heartfelt acting and the sense of family and moral values that are seldom seen in movies and the world today. not that sappy emoted junk, but real life situations from real life-like people. i even have to say, paul reiser was excellent, although, i still won't watch ""mad about you"". i don't know where this movie has gone. i heard it was put out in limited release. it should be shared with the world. it is one of the finest movies i have seen. m.",Movie,English
"my girlfriend and i are really into cheesy horror flicks. especially ones with lots of unnecessary nudity. when we saw the box cover for this movie at blockbuster we thought it would be a perfect movie for the night. we began watching it, already not expecting it to be great, but thought it would at least catch our interest. 20 minutes into the movie we realized that the pace would not eventually pick up and that it was an incredibly boring movie. we tried to get into it, but the plot made very little sense even after reading the back of the dvd box over and over again. the film was shot very dark and it was pretty annoying to try to figure out what was going on in each shot. each violent scenes were very hard to make out, and you never get to actually watch the violence you're expecting. this is definitely a film without motive that was shot poorly and very drawn out. each scene was about 20 minute of the same thing and i felt i got the point after the first 5. skip this film and re-watch another freddy or jason flick and you'll be way more content.",Movie,English
"just kidding.<br /><br />seeking greener pastures in the form of hustling in new york city, jon voight is young optimist cowboy (almost forest gump-like) joe buck from texas. it does not take long for the big apple to mercilessly swallow him and his ambitions whole and very soon joe is the target of both the coldness of new yorkers and cons from its street-thugs. given his pure heart, he takes pity on one of these thugs, ratso rizzo (dustin hoffman) and later moves in with him in his wreck of apartment and the two literally struggle to survive.<br /><br />while midnight comedy is labeled as a drama, it is best described as either a tragic comedy or a comedic tragedy in my opinion. it is above all a beautiful film that is stylish in capturing the contemporary hippie-vibe of the late 1960s with its mandatory dizzying warhol-party cinematography and juxtaposing it with ultra-urban new york city. the film crams cowboy joe buck somewhere in between, thereby emphasizing his out-of-place position. we feel for his struggle to fit in, but also to merely get enough money to feed ratso rizzo.<br /><br />midnight cowboy brought tears to my eyes as it is also rich in substance and projects a lot of heart. i imagine this film must have inspired both forest gump with its pure-hearted and out-of-place lead character and, to an extent, the crocodile dundee films as it deals with almost the exact same kind of humour - a contrast between country-cowboys and slick new york cosmopolitans. very compelling and sensationally creative film that i highly recommend.<br /><br />8.5/10",Movie,English
"i found it highly intellectual and artistic in every way! i felt that the script was conveying all the things i feel physically and emotionally when i got home from work and watched, it. this is a tribute to cinema in the highest form and format.<br /><br />holy guacamole! how i wish those days would come again. i tried putting a bubble window on the side of my car (honda civic 1984), but the vacuum formed muffin trays didn't quite cut it. also in my civic, sexual positions are limited and are not supported by water bed as is brilliantly depicted in 'the van'.<br /><br />'the van' is of the utmost side splitting hilarity and can even substitute for porn if you watch some scenes privately.<br /><br />i highly anticipate that sam grossman (the director) has achieved his opus.<br /><br />ratings john: ****1/2 sam: *****",Movie,English
"one of the best documentaries released in recent years. some points...<br /><br />1. hugo chavez was elected venezuela's president in 1998, his support largely coming from the poorer regions of venezuela.<br /><br />2. in 2002, a coup briefly deposed chavez. at the time, irish filmmakers kim bartley and donnacha o'briain were in caracas, shooting a documentary about chavez for british television. their film deconstructs the coup and its aftermath, and electrifyingly records history unfolding on-the-spot, outside and inside the presidential palace.<br /><br />3. chavez aimed to free venezuela from the free-market policies imposed on it by the us. though venezuela's oil was already state-owned, it was run for private benefit by executives who chavez wished to replace.<br /><br />4. despite being the world's fourth largest oil supplier, venezuela remains swamped by poverty, its resources literally sucked away by foreign multinational corporations.<br /><br />5. the documentary begins by portraying chavez's first years as president before the coup. it focuses on his popularity with the poor, and his various policies which proved popular with working class locals (educational plans, distribution of the oil revenue, grass-root democracy etc).<br /><br />6. chavez was a huge proponent of education, and printed thousands of copies of the venezuelan constitution, encouraging children and adults to study and understand it.<br /><br />7. when chavez came to power, he immediately pledged to redistribute oil profits. this, understandably, made the oil companies nervous.<br /><br />8. a media-war broke out. the six private tv stations promptly began opposing the state-run tv station. they questioned chavez's motives, sanity and sexual orientation.<br /><br />9. without media support, the coup would not have been successful. the film makes it clear that coups rely heavily on the media to disseminate information and that news can be easily fabricated.<br /><br />10. under the guise of ""re-establishing democracy"", the opposition silenced the state-run tv station, dissolved the national electoral board, supreme court, national assembly and took control of the military.<br /><br />11. moneyed interests, backed by the military elite (encouraged by the us and cia), organised a citizens' march on the presidential palace to effect the coup. snipers shot at chávez supporters, but the private media stations edited footage so it appeared that return fire was aimed at the opposition march that in fact had been safely diverted.<br /><br />12. police went on a shooting rampage against chavez supporters, further bloodying the streets.<br /><br />13. chavez, held captive, refused to resign. of course the media/government then lied, saying he had resigned, but chavez's cabinet members communicated the truth to the international community, which eventually got the message back to venezuela by cable tv.<br /><br />14. the people rose up, pressuring the return of the president they had elected, whom only a referendum could constitutionally replace.<br /><br />8.9/10 - at a little over an hour long, this doc is far too short. nevertheless, its an engrossing piece of journalism and deals with a form of ""media warfare"" which rarely gets touched upon. makes a great companion piece to ""the battle of algiers"".<br /><br />worth one viewing.",Movie,English
"i saw this film in the movie theater. i was taking classes at the second city chicago and of course the buzz of this movie was intense. it is a woodward film about one of second city's native sons.<br /><br />everyone knew about johns history. everyone knew how he died. some even knew that the lore did not make him out to be particularly friendly towards women in improv or comedy.<br /><br />but hey. the man led his life and he was loved intensely by the people who were in his world, and lore also states that he treated all of his close friends with love and respect.<br /><br />this movie. well. forget the idea of poor michael chilklis (who is a really great actor) being in a really astonishingly bad film, and really only relegated to doing an impersonation of the man.<br /><br />forget the idea that they could not get the rights to any of belushi's work...and all the snl scenes never happened that they portrayed in the movie.<br /><br />screw the idea that half of the historical information in the film did not even follow bob woodwards work. kinda saying ""okay...we are about to mess with belushi...now lets go after woodward too..."" they also decided to take the premise of it's a wonderful life and turn it into it's a horrible life on crack.<br /><br />is he a guardian angel or the devil? is the pinball machine the devil's assistant electronic device...how many different endings can you tack onto to a movie? it is one of those movies after it is over...you look at the person you are with and in stunned disbelief go ""what the hell was that?!"" in some circles this movie has become a kinda cult classic. but for good reason.<br /><br />a good cult classic you sit around the screen and make fun of (or throw out snappy one liners) to the screen. a cult film is never good. and most people would never watch them in any serious context.<br /><br />if you want to watch some classic bad late 80's fair stoned? rent wired. if you want to know about john belushi...you can get more information off of the walls of second city chicago than this movie.",Movie,English
"or vice-versa.<br /><br />this is a french film noir directed by an american film maker (jules dassin) who had to leave the country because of being blacklisted by hollywood thanks to huac. the premise of the story is rather familiar--one last jewel heist for tony le stephanois and his buds--and so is the ending with everybody getting... well, no spoilers here, for sure, since this is the sort of film in which tension toward the ending is important.<br /><br />dassin filmed in realistic lighting in black and white on the streets of paris using actors and actresses who are not glamorous. the engaging--sometimes intruding--score by georges auric nicely enhances the movie and will remind viewers of many a similar score from american film noirs from the forties and early fifties. jean servais plays the hardcore, consumptive lead in a fedora much as humphrey bogart might have played him. tony's recently out of prison, past his prime, but still tough and decisive when he has to be, his mind still sharp when focused, the kind of anti-hero whose eyes water even though the tears will never fall.<br /><br />dassin plays the italian safecracker and would-be ladies man who knows the rules but gets careless.<br /><br />in film noir we are forced by the logic and focus of the film to identify with the bad guys. often there are levels of bad guys, the ""good"" bad guys we are identifying with and the ""bad"" bad guys who are out to do in our good bad guys, and then maybe there's a really bad, bad bad guy or two. (here we have remi grutter, played by robert hossein, a slightly sadistic druggie.) then there are the cops who are irrelevant or nearly so. in more modern film noir the bad guys are not even ""good"" bad guys, and they get away with it or something close to that. in the old film noir, which evolved from the gangster films of the thirties, the usual motto, following the old hollywood ""code,"" was ""crime doesn't pay,"" with every criminal having to pay for his or her crime before the end of the movie.<br /><br />probably the most impressive feature of rififi is how nicely the film moves along. the plot unfolds quickly and seamlessly much the way the great film directors always did it, directors like stanley kubrick, louis malle, and the best of hitchcock. some have actually compared this to kubrick's the killing (1956) and suggest that kubrick stole a little. well, directors always steal if need be, and there are some perhaps telling similarities, such as it being ""one last heist"" for the protagonist, and having the girl gum up the works. the similarities may go deeper because as this film was nearing its end i suddenly thought, oh, no! the suitcase in the back seat is going to fly out of the convertible, hit the ground, burst open, and all the money is going to fly into the air! those of you who have seen the killing may recall what happened to the money near the end of the film! which reminds me of another film with something bad happening to the money: oliver stone's u turn (1997) starring sean penn. there the money in his backpack gets blown to smithereens by a shotgun blast. ha, ha, ha! getting the dubbed version of this film would be an act of sacrilege since the dialogue (when there is some: the heist itself is done entirely without dialogue, about 30 minutes worth) is terse and easy to follow requiring only an occasional glance at the subtitles, which, by the way, are quite utilitarian and guiding as opposed to having every word spelled out.<br /><br />one other thing: all the brutality is done as sex used to be done in film, that is off camera. a guy gets his throat slit. we don't see it. i kind of like this approach. we don't have to see the gore. you could almost let your kids see rififi--almost.<br /><br />catch this one now and be on the lookout for a hollywood reprise starring al pacino and directed by harold becker coming out next year in which you can be sure that the violent scenes will be played out in full.",Movie,English
